6093	V465 Cas	LB	6.0	0	7.8		V				M5
6231	V466 Cas	LC	9.8	0	10.74		B				M1.5Ib
12495	V482 Cas	BCEP:	8.27	0	8.31		B		0.37822		O9.5I-II
3346	V486 Cas	E:	6.95	0	6.99		Hp	48607.412	5.5444		B1V+B2III
5239	V487 Cas	SRD	7.44	0	7.74		V		160.3		G4Ia
113561	V509 Cas	SRD	4.75	0	5.8		V		203.3		F8e-KIa-0+B1V
3965	V526 Cas	DSCTC	6.34	0	6.37		V		0.0396		F5III
11604	V528 Cas	BCEP:	8.56	0	8.66		Hp				B5V
11607	V529 Cas	BE	8.44	0	8.86		V				B5Vea
6084	V538 Cas	LB:	7.74	0	7.80		Hp				M0III
7598	V539 Cas	LB	8.40	0	8.66		Hp				M2
9604	V540 Cas	ACV	7.73	0	7.75		V		34.9		A2p(CrSi)
2552	V547 Cas	UV	11.4	0	11.9		B				M2.5Ve
4717	V551 Cas	ACV	8.43	0	8.77		V		69.0		A0p(SrCrEu)
7965	V557 Cas	ACV	5.55	0	5.64		V		3.15459	50	A0p(SiSrCr)
9906	V558 Cas	EB	8.70	0	8.91	8.87	V	51412.131	3.16034		A-F
11318	V559 Cas	EA	7.01	0	7.23	7.21	V	54810.325	1.5806325	12	B8IV
117447	V566 Cas	ACYG	5.55	0	5.64		Hp				A3Iacomp
418	V567 Cas	ACV	5.78	0	5.81		V		6.4322	50	B9p(HgMn)
3401	V594 Cas	INA	10.38	0	10.93		V				B8-B9eq
8025	V595 Cas	LC	8.75	0	9.05		V				M2Ib
9291	V596 Cas	UV	13.3	0	14.0		B				M4Ve
9481	V598 Cas	BY:	7.43	0	7.55		Hp				K5V:
10904	V605 Cas	LC	8.14	0	8.48		V				M2Iab
12469	V615 Cas	X	10.61	0	10.83		V		26.496		B0Ve
14827	V623 Cas	LB:	7.32	0	7.66		Hp				C4,5J(R5)
113373	V627 Cas	ZAND:	11.9	0	13.90		V				M2II-IIIe
114995	V628 Cas	INA	10.88	0	11.90		V		2.8869		Beq
7192	V636 Cas	DCEPS	7.09	0	7.30		V	50324.378	8.37571	47	G0Ib
113797	V638 Cas	ACV	6.46	0	6.53		Hp		5.3933		B9IIIp(Heweak)
274	V639 Cas	ACYG	6.30	0	6.38		Hp				B3Iae
518	V640 Cas	CST:	6.11	0			Hp				G3V+G9V
13290	V648 Cas	SRC	9.23	0	10.14		V		420.		M3Iab
114904	V649 Cas	EA	6.58	0	6.68	6.62	Hp	48500.5980	2.39125	15	B0Vn
117430	V650 Cas	ACV	6.49	1	0.03		U		1.092		A0VpSr(SiCr)
6081	V662 Cas	X	11.00	1	0.10		V		0.115		B1Iabe
14537	V704 Cas	SR	11.4	0	12.1		p		379.		M1Iab
114817	V728 Cas	RS	8.47	0	8.55		Hp		15.865		K2V
336	V739 Cas	LB	7.62	0	7.70		Hp				K5
723	V740 Cas	SRD:	8.69	0	8.74		Hp		356.		G5
834	V741 Cas	EB/RS	8.26	0	8.51	8.38	Hp	48504.061	9.0576		K0
940	V742 Cas	BE	7.11	0	7.17		Hp				B5IIe:
1652	V743 Cas	SRC	6.81	0	6.91		Hp		500.		M2II:
1735	V744 Cas	EA	8.44	0	8.70	8.66	Hp	48501.724	4.7818	11	B9
1805	V745 Cas	EB:	8.06	0	8.16	8.15	Hp	48500.5697	1.41057		B0IV
1921	V746 Cas	LPB	5.54	0	5.56		Hp		2.50338		B5IV
2271	V747 Cas	LB:	6.89	0	7.16		Hp				M0
2596	V748 Cas	LB:	10.01	0	10.40		Hp				M8
2667	V749 Cas	LB:	8.65	0	8.78		V				K7
2808	V750 Cas	LB:	8.89	0	9.02		Hp				M0
2813	V751 Cas	LPB	7.88	0	7.91		Hp		1.9857		B9
2899	V752 Cas	LB	7.75	0	8.54		Hp				M5
3171	V753 Cas	LB	7.16	0	7.26		Hp				K5III
3294	V754 Cas	LB	8.16	0	8.38		*				K7
3367	V755 Cas	EA:	7.14	0	7.30		V				A1Ia
3513	V756 Cas	DSCTC:	8.74	0	8.83		Hp		0.2229		F0
3839	V757 Cas	LPB	8.18	0	8.23		Hp		0.436524		B8
4451	V758 Cas	LB:	8.57	0	8.69		Hp				K2
4918	V759 Cas	LB:	7.43	0	7.61		Hp				M0
5161	V760 Cas	LPB	7.11	0	7.17		Hp		1.9324		B3III
5688	V761 Cas	ACV	6.38	0	6.41		Hp		1.00651		B9V
5926	V762 Cas	BY:	5.92	0	6.02		Hp				K1V
5976	V763 Cas	SRB	8.26	0	8.43		Hp		32.40		M1
6027	V764 Cas	BE	6.85	0	6.93		Hp				B2IIIne
6171	V765 Cas	EA	10.60	0	11.06	10.83	V	54415.6925	1.716280	20	B2.5
6287	V766 Cas	EA	7.10	0	7.51	7.30	Hp	48501.255	2.32953	13	B8IV
6934	V767 Cas	SRB:	8.87	0	9.04		Hp		500.		M0
7103	V768 Cas	LPB:	10.09	0	10.18		Hp		5.428		B1V
7512	V769 Cas	LPB:	7.59	0	7.65		Hp		1.63749		B8III
7755	V770 Cas	LB	7.45	0	8.13		Hp				M2III
7936	V771 Cas	BE:	9.31	0	9.48		Hp				B2
7939	V772 Cas	EA	6.68	0	6.76		Hp	48099.08	5.0138	10	B8IIIpSi
8115	V773 Cas	EA	6.21	0	6.30		Hp	48500.9310	1.29366	15	A3V
8297	V774 Cas	SRB	8.35	0	8.67		Hp		275.		M2III
8693	V775 Cas	EA	9.73	0	10.26	10.07	V	48766.027	5.39017	06	B8V
8821	V776 Cas	EW	8.81	0	8.99	8.95	V	52556.3106	0.44041618		F0
8980	V777 Cas	BE	6.95	0	7.12		Hp		19.4		B2Vne
9211	V778 Cas	SRC	8.19	0	8.36		Hp		200.		M2Iab
9494	V779 Cas	EA:	6.59	0	7.06		Hp	48026.948			A0
9538	V780 Cas	BE	8.08	0	8.24		Hp		1.298		B1:V:pe
9635	V781 Cas	SRD	7.58	0	7.68		Hp	48545.	160.6		G5Ia
9997	V782 Cas	BE	7.66	0	7.74		Hp				B6Iae
10147	V783 Cas	BE	9.81	0	10.00		Hp				Bpe
10141	V784 Cas	DSCTC	6.61	0	6.70		V		0.10921		F5II
10173	V785 Cas	EA	9.33	0	9.67	9.64	Hp	51453.6215	2.7025810	10	B5
10243	V786 Cas	ACYG:	8.67	0	8.78		Hp				B1Ia
10486	V787 Cas	BE	8.00	0	8.24		Hp				B2III
11894	V788 Cas	LPB	7.88	0	7.92		Hp		3.0377		B3
11978	V789 Cas	SRB	6.70	0	6.84		Hp		23.77		M3III
12009	V790 Cas	ACYG:	8.42	0	8.54		Hp				B1Iab
12178	V791 Cas	EB	7.77	0	7.93	7.86	Hp	48500.117	2.88680		B8V
13016	V792 Cas	LPB:	9.27	0	9.45		Hp		2.5807		B1V
13221	V793 Cas	EA	7.93	0	8.23	8.22	Hp	48500.567	1.652294	20	B8
13276	V794 Cas	EA	7.88	0	8.10	8.03	Hp	48502.338	5.3925	09	B8
13474	V795 Cas	E:	8.97	0	9.25		Hp				F8
13446	V796 Cas	LPB	8.06	0	8.11		Hp		1.16086		B7III
13797	V797 Cas	LPB:	7.71	0	7.74		Hp		1.0474		B9III
14049	V798 Cas	ACV	7.33	0	7.37		Hp		0.666832		B9p
14377	V799 Cas	EA	8.80	0	9.42	9.40	Hp	54812.484	7.703010	05	B9
14526	V800 Cas	LB	7.05	0	7.22		Hp				M0
14626	V801 Cas	BE	6.48	0	6.57		Hp				B1V:e
14932	V802 Cas	LB:	9.2	0	9.5		*				
15139	V803 Cas	BE:	9.12	0	9.28		Hp				B0.5IV:nn
15408	V804 Cas	LB:	8.28	0	8.38		Hp				M0
16319	V805 Cas	SRB	6.30	0	6.51		Hp		42.0		M2III
113897	V806 Cas	E:	9.00	0	9.20		Hp				A0pe
114552	V807 Cas	EB	10.80	0	10.98	10.91	V	50652.428	1.949189		
114815	V808 Cas	BE:	9.75	0	9.92		Hp		1.29957		B0III:p:
115141	V809 Cas	LC	6.58	0	6.71		Hp				K5Ib
115224	V810 Cas	BE	8.56	0	8.69		Hp				B1npe
115244	V811 Cas	BE	8.62	0	8.79		Hp		3.3869		B0.5Vpe
115267	V812 Cas	ACV	8.12	0	8.18		Hp		10.990		B9p
115368	V813 Cas	BE	7.90	0	8.02		Hp				B8e
115952	V814 Cas	LB	7.55	0	7.80		Hp				M1
116507	V815 Cas	LB:	8.77	0	8.88		Hp				M2
116948	V816 Cas	LB	6.50	0	6.63		Hp				M2III:
117205	V817 Cas	BE	8.26	0	8.61		Hp				Be
117514	V818 Cas	BE	7.67	0	7.81		Hp				B2Vn(e)
117830	V819 Cas	ACYG:	7.01	0	7.09		Hp				A0Iacomp
118139	V820 Cas	BE	8.19	0	8.27		Hp				B1Iabe
118223	V821 Cas	EA	8.22	0	8.66	8.46	V	47964.209	1.769754	14	A0
181	V822 Cas	SRB:	6.75	0	6.84		Hp		41.8		M0
3415	V863 Cas	WR	10.54	1	0.09		V				WN5
4907	V966 Cas	BY	7.67	1	0.02		V		12.165		G5V
8362	V987 Cas	BY	5.63	1	0.05		V		21.7		K0V
10531	V989 Cas	BY	7.13	1	0.03		V		6.79		K2V
10618	V990 Cas	*	7.03	1	0.02		V		7.48		K4II
623	V1006 Cas	GDOR	8.37	1	0.13		V		0.9004		F2V
5674	V1012 Cas	GDOR	7.68	1	0.06		B		0.5486		F1V+G5:V
118077	V1022 Cas	EA	5.57	0	5.68	5.59	Hp	49040.829	12.1564	04	F1/6V+F3V
2232	V1036 Cas	IT:	9.40	1	0.10		V		0.471		G0
7238	V1123 Cas	EA	10.91	1	0.20	0.11	I	51427.8223	4.5020	08	B2V
3179	α Cas	CST	2.41	0			Hp				K0IIIa
746	β Cas	DSCTC	2.35	0	2.38		Hp		0.1001370		F2III-IV
4427	γ Cas	GCAS	1.6	0	3.0		V				B0.5IVpe
6686	δ Cas	CST:	2.68	0			V				A5IV
3821	η Cas	RS:	3.58	0	3.63		Hp				G0V+M
11569	ι Cas	ACV	4.45	0	4.53		V		1.74037		A5pSr
2599	κ Cas	ACYG	4.18	0	4.25		Hp				B1Iaea
3504	ο Cas	GCAS	4.30	0	4.62		V				B2-5III-Ve(shell
3414	π Cas	ELL	5.00	0	5.02		Hp		1.96422		Am(A3/F1/A5)
117863	ρ Cas	SRD	4.1	0	6.2		V		820.		F8pIa-0-M3
69754	R Cen	M	5.2	0	11.5		V	57595.	501.8	23	M4e-M9.5
60534	S Cen	SRB	7.45	0	7.80		V		260.		C4,5(Nbp)
66825	T Cen	SR	5.5	0	9.0		V	48575.3	90.43	47	K0:e-M4II:e
61286	U Cen	M	7.2	0	14.0		V	57542.	220.03	45	M3II:e-M6.5e
71116	V Cen	DCEP	6.42	0	7.22		V	55109.2315	5.4940	25	F5Ib/II-G0
58107	W Cen	M	7.60	0	13.7		V	57474.7	200.36	47	M3e-M8(III)e
57642	X Cen	M	7.0	0	13.8		V	48674.3	312.0	41	M5e-M8e
70969	Y Cen	SRB	8.0	0	9.1		V		136.9		M4e-M7/8III
69779	RR Cen	EW	7.27	0	7.68	7.63	V	57141.237	0.6056845		A9/F0V
67359	RT Cen	M	8.1	0	13.6		V	57408.	255.0	47	M6e-M9e
59267	RU Cen	RV	8.53	0	9.81		V	48512.51	64.74		G2wF6
66466	RV Cen	M	7.0	0	11.2		V	48544.	447.	55	C(N3e)
67626	RX Cen	M	8.5	0	16.0		V	57510.	329.2	38	M5e-M8e
67556	SZ Cen	EA	8.47	0	9.13	9.10	V	53825.707	4.1079784	13	A6III
65242	UX Cen	SRB	7.5	0	8.0		V		186.2		C(Nb)
64778	UY Cen	SRB	6.93	0	9.48		V		178.4		SC6/8
56991	UZ Cen	CEP(B)	8.22	0	9.13		V		3.334318		F3Ib/II
66189	VW Cen	DCEP	9.67	0	10.74		V	54550.342	15.036861	33	
57895	VZ Cen	EA	8.28	0	8.75	8.45	V	54848.802	4.928776	14	B2III/IV
66696	XX Cen	DCEP	7.30	0	8.31		V	52338.29	10.95290	43	F6-G4(F7/8II)
60502	XZ Cen	M	7.8	0	10.7		V	57405.	264.4		M5(III)e-M9
55726	AY Cen	DCEP	8.52	0	9.11		V	55428.558	5.309497	31	G1I-G5
55736	AZ Cen	DCEPS	8.45	0	8.80		V	49520.626	3.212033	45	F7
57978	BB Cen	DCEPS	9.86	0	10.30		V	51252.363	3.997749	43	F5
73533	BE Cen	M	9.1	0	14.3		V	54367.	200.25	48	Me
57649	BK Cen	CEP(B)	9.60	0	10.38		V	43258.1	3.173860	30	G5
57130	KK Cen	DCEP	10.87	0	11.88		V	54368.962	12.182838	43	
66383	KN Cen	DCEP	9.24	0	10.31		V	55502.079	34.0124	22	G8Iab+B6V
70203	V339 Cen	DCEP	8.37	0	9.00		V	55507.776	9.46673	50	F7II
64969	V378 Cen	DCEP	8.29	0	8.67		V	54939.1231	6.459667	34	F5Iab/b
65492	V379 Cen	EA	8.78	0	9.82	9.14	V	53989.823	1.8746863	17	B5V
67566	V381 Cen	DCEP	7.30	0	8.02		V	52362.84	5.078908	30	F8Ib/II
68178	V412 Cen	LB	7.07	0	8.46		Hp				M3Iab/b
56176	V419 Cen	DCEPS	8.00	0	8.34		V	36365.750	5.507108	37	F7II-K0
56898	V420 Cen	CWA	9.37	0	10.60		V	25350.67	24.7678	27	
63693	V496 Cen	DCEP	9.56	0	10.18		V	55373.0719	4.424143	28	G3
67976	V499 Cen	RRAB	10.33	0	11.55		V	54839.832	0.5212121	12	A3-F5
72257	V553 Cen	CWB	8.22	0	8.80		V	48501.0027	2.06049	45	F4-K0Ia(C)
57844	V572 Cen	SRB:	10.2	0	10.8		V		220.		
69781	V636 Cen	EA	8.68	0	9.6	9.0	V	52755.649	4.283943	05	G0V+G7V
70890	V645 Cen	UV+BY	10.43	0	11.11		V				M5.5Ve
65970	V659 Cen	DCEP	6.45	0	6.75		V	52358.90	5.623166	43	F6/7Ib+B6V
65977	V701 Cen	EB	8.77	0	9.32	9.09	V	56104.302	0.73845		A0V+A3IV-V
69491	V716 Cen	EB	6.08	0	6.53	6.25	Hp	48500.5900	1.490096		B5V
71492	V737 Cen	DCEP	6.53	0	6.94		V	52362.67	7.066017	36	G0/1Ib
65715	V743 Cen	DSCT	8.56	0	8.82		V	48500.0157	0.1022543	38	A0V
66666	V744 Cen	SRB	5.14	0	6.55		V		90.		M8III
62496	V746 Cen	RRAB	10.12	0	10.87		V	53087.734	0.5514049	19	
57129	V752 Cen	EW	9.15	0	9.75	9.70	V	53108.728	0.3702300		F8V
57812	V753 Cen	RRC	10.24	0	10.65		V	53702.856	0.2213484	39	A5
67682	V757 Cen	EW	8.40	0	8.86	8.84	V	54677.516	0.3431676		
67746	V758 Cen	EB	9.46	0	10.03	9.79	V	54657.612	0.5807845		B9IV
69256	V759 Cen	EW	7.45	0	7.62	7.60	V	55057.576	0.3939905		G0V
70300	V761 Cen	SXARI	4.32	0	4.38		Hp	48508.40	8.812		B2-7V-IIIpSiHewk
56518	V763 Cen	LB	5.52	0	5.82		Hp				M3III
66358	V764 Cen	RS	8.84	0	9.37		V		22.62		K2III
66645	V765 Cen	LB	6.20	0	6.42		Hp				M4III
67261	V766 Cen	SRD:	6.17	0	7.50		V		494.		G8Ia-0+B0Ibp:
67861	V767 Cen	GCAS	5.84	0	6.28		V				B2IIIep
72432	V768 Cen	SRB	5.93	0	6.15		V		57.		M5III
55863	V771 Cen	LC	6.64	0	6.95		Hp				M2Ib-II
57057	V772 Cen	LC	7.58	0	7.99		Hp				M2Ibep+B
67809	V774 Cen	GCAS	7.45	0	7.69		Hp				B3Vnne
59229	V788 Cen	EA	5.74	0	5.93	5.90	V	48502.225	4.9664	08	A2mA5-F2
63820	V789 Cen	LB	6.22	0	6.33		Hp				M3/4III
69618	V795 Cen	BE	4.98	0	5.04		Hp				B4Vne
57569	V801 Cen	GCAS+XNP	8.80	0	9.40		V				B1Vne
67457	V806 Cen	SRB:	4.16	0	4.30		V		12.		M5III
56050	V808 Cen	ACYG	6.42	0	6.50		V				B2Ia
56201	V809 Cen	ACYG	6.35	0	6.49		Hp				A3Iae
57175	V810 Cen	SRD	4.95	0	5.15		V		130.2		F5-G0Ia-0+B1Iab
54360	V815 Cen	ACV	5.14	0	15.17		Hp		2.42922		A3p(Sr-Cr-Eu)
56709	V816 Cen	ACVO	8.00	0	8.02		V		0.008430592		F8p
59232	V817 Cen	BE	5.39	0	5.54		Hp				B3IVe
69525	V820 Cen	SRD	8.42	0	10.32		V		80.0		K0e
69619	V821 Cen	PVTEL:	9.94	0	10.03		V				B3p
63204	V823 Cen	ACV	6.50	1	0.01		V		2.84		A0p(Si-Cr)
64320	V824 Cen	ACV	6.00	0	6.04		Hp		1.27155		A0p(Si)
67036	V827 Cen	ACV	6.38	0	6.42		Hp		2.6008		A0p(SiCrEu)
68673	V828 Cen	ACV	6.04	0	6.08		Hp		1.8399		B8p(Si)
56851	V829 Cen	RS	7.80	0	8.11		V		11.65		G8V+K0IV
64425	V831 Cen	ELL:	4.49	0	4.66	4.63	V	43574.8647	0.64254		B8V+B9V
72241	V836 Cen	BCEP	8.02	0	8.12		V		0.154776		B3V
57269	V838 Cen	RS	8.85	0	9.00		V		1.84		K0V+K5V
63347	V839 Cen	EW	9.4	0	9.95	9.85	V	55397.282	0.3309357		G5V
67013	V851 Cen	RS	7.65	0	7.88		V		12.23		K2/3IV
70904	V853 Cen	DSCTC	6.97	1	0.02		V		0.05285375		A6V
56586	V855 Cen	BE	9.51	0	9.71		Hp				Be
63250	V856 Cen	BCEP	8.33	0	8.42		Hp		0.254544		B2Ib
56244	V857 Cen	UV	13.4	0	13.98		U				M4.5Ve
59173	V863 Cen	SXARI:	4.39	0	4.42		Hp		1.29511		B2IIIne
69174	V869 Cen	LPB	5.92	0	5.99		Hp		1.45947		B9IV
56769	V871 Cen	EA	6.45	0	6.53	6.53	V	53041.76	2.090704	10	O7IIIn((f))
69122	V883 Cen	EA+ACV	6.33	0	6.55		V	48339.338	35.44735		B+BpSrTi
56992	V885 Cen	*	7.60	0	7.95		U		218.0		F0Iape
54593	V897 Cen	LB	7.43	0	7.53		Hp				M3III
54659	V898 Cen	DCEPS	7.82	0	8.10		V	52358.186	3.527344	45	F3III
54670	V899 Cen	SRB:	8.22	0	8.40		V		34.		M3III
54814	V900 Cen	VAR:	6.95	0	6.99		Hp				A1/2V+KIII
54865	V901 Cen	EW	11.76	0	12.15	12.13	V	54462.797	0.354233		Fp
55031	V902 Cen	VAR:	12.20	0	12.75		Hp				Fp
55283	V903 Cen	SRC	7.6	0	8.5		V		49.8		M4/M5Ib/II
55396	V904 Cen	LB	8.40	0	8.55		V				M2/M3III
55448	V905 Cen	SRB	10.5	0	10.85		V		60.2		C(N3)
55499	V906 Cen	BCEP	9.49	0	9.57		V		0.207971		B1.5III
55524	V907 Cen	BE	9.03	0	9.30		V				B1.5Ve
56353	V908 Cen	SRB	7.65	0	7.95		V		24.8		M2III
56435	V909 Cen	SRB	7.75	0	8.05		V		22.57		M4III
56556	V910 Cen	LC	7.10	0	7.45		V				M0Ib
56592	V911 Cen	GCAS:	9.00	0	9.45		Hp				B
56698	V912 Cen	SRB	6.70	0	7.05		V		38.95		M3/M4III
56702	V913 Cen	LB	6.30	0	6.85		V				M6
56970	V914 Cen	LB	5.99	0	6.12		Hp				M1III
57067	V915 Cen	ACV:	8.00	0	8.05		Hp		1.40329		B9II/III
57106	V916 Cen	EA+BCEP	8.66	0	8.79	8.76	V	50561.9213	1.4632361		B1.5V
57237	V917 Cen	SRD	8.09	0	8.25		V	54931.	102.7		K4III
57512	V918 Cen	LB	5.49	0	5.56		Hp				K5III
57607	V919 Cen	SRB:	6.07	0	6.64		Hp				M7III
57653	V920 Cen	LB	7.43	0	7.53		Hp				M0III
57737	V921 Cen	SRB	9.25	0	10.1		V		73.5		
57808	V922 Cen	ACYG:	6.57	0	6.64		Hp		2.97974		B5Ia
57843	V923 Cen	SRB	7.8	0	8.6		V		330.		M3Ia-Iab
58059	V924 Cen	SRB	6.88	0	7.10		V		42.8		M1III
58328	V925 Cen	SRB	8.52	0	8.94		V		25.01		M3III
59811	V926 Cen	SRB	6.56	0	6.69		V		113.7		M0III
60934	V927 Cen	LB	9.0	0	9.8		V				C(N)
60979	V928 Cen	SRB	6.01	0	6.08		Hp		47.97		M2II-III
60984	V929 Cen	LB:	6.76	0	6.79		Hp				M2III
61040	V930 Cen	SRB	8.48	0	8.66		V		21.62		M2III
61226	V931 Cen	SRB	7.70	0	7.85		V		21.72		M1III
61247	V932 Cen	SRD	8.9	0	9.7		V		340.		K2
61362	V933 Cen	SRB:	8.60	0	8.80		V		28.0		M2/M3V
61507	V934 Cen	SRB	7.77	0	7.90		V		18.73		M2III
61773	V935 Cen	SRB	8.03	0	8.18		V		16.88		M2III
61975	V936 Cen	SRB	8.29	0	9.00		V		56.5		M1III
62064	V937 Cen	SRB	8.40	0	8.55		V		19.70		M2III
62086	V938 Cen	LB:	7.08	0	7.22		V				M2III
62316	V939 Cen	SRB	8.20	0	8.44		V		24.1		M3III
62445	V940 Cen	RS:	9.25	0	9.47		V				G4.5IVe
62623	V941 Cen	SRB	8.76	0	8.91		V		16.27		M1/2III
62767	V942 Cen	SRB	7.06	0	7.4		V		28.7		M2III
62773	V943 Cen	ACV	6.94	0	7.00		V		5.0019		B8VpSi
63186	V944 Cen	SRD	9.14	0	9.52		V		31.6		K8
63210	V945 Cen	BCEP:	5.14	0	5.16		Hp		0.324798		B8V
63565	V946 Cen	BE	7.33	0	7.46		Hp				B6III(n)
63849	V947 Cen	DSCTC	6.52	0	6.55		Hp		0.1370710		F5III
63979	V948 Cen	EA	8.98	0	9.16	9.05	V	54823.830	0.975091	15	A9V
64025	V949 Cen	EA	9.06	0	9.35	9.32	V	54994.66	3.78680	08	G1/G2V
64130	V950 Cen	DSCTC	7.73	0	7.78		V		0.151307		A2IV
64334	V951 Cen	SRB	8.44	0	8.70		V		24.16		M2III
64359	V952 Cen	BE	8.02	0	8.11		Hp				B2IVpe
64391	V953 Cen	SRB	6.93	0	7.20		V		29.7		M2III
64471	V954 Cen	DSCT	7.26	0	7.35		V		0.1093910		A9/FOIII/IV
64578	V955 Cen	BE	7.93	0	8.04		Hp				B2Vpe
64572	V956 Cen	SRD	8.06	0	8.50		V	55085.49	51.2		F9Ib
64613	V957 Cen	SRB	10.9	0	12.2		V		54.55		Mp
64622	V958 Cen	BE	7.09	0	7.16		Hp				B4V:ne
64653	V959 Cen	GCAS:	9.50	0	9.90		V				B
64719	V960 Cen	EA	9.62	0	9.87	9.76	V	54340.526	1.8635916	08	B4V
64737	V961 Cen	ELL	7.93	0	8.03	8.02	V	52892.835	2.73132		O9.5III+B0Ib
64712	V962 Cen	SRB	8.25	0	8.45		V		18.2		M3III
64941	V963 Cen	EA	8.61	0	8.98	8.79	V	51950.7511	15.26928	02	G2V
65112	V964 Cen	EB	5.39	0	5.45	5.43	Hp	48500.9107	1.54259		B6V
65294	V965 Cen	ACYG:	8.01	0	8.10		Hp				A0Ia
65517	V966 Cen	RS	9.84	0	9.94		Hp		1.08875		G1.5IV
65637	V967 Cen	BE:	7.50	0	7.70		Hp				O9/B1Iab:e:
65776	V968 Cen	ACV	8.11	0	8.17		Hp		1.61678		ApSi
65818	V969 Cen	LPB	9.90	0	10.20		V				B3V
66030	V970 Cen	LB	8.60	0	8.95		V				M3III:
66070	V971 Cen	SRB	8.40	0	8.65		V		49.5		C4,5(R5)
66142	V972 Cen	WR	10.42	0	10.64		Hp				WN7
66157	V973 Cen	SRB	8.92	0	9.20		V		25.35		M3III
66394	V974 Cen	ELL:	7.57	0	7.61	7.61	V	54993.700	1.18232		A8/F0+G/K
66580	V975 Cen	EA	7.37	0	7.76	7.54	V	54217.582	135.9255	01	A2mA5-A7+F5
66631	V976 Cen	ELL	9.30	0	9.44	9.43	V	48225.02	32.959		A7IV/V
67179	V977 Cen	LB	8.87	0	8.97		Hp				M3III:
67202	V978 Cen	SRB	7.63	0	7.80		V		28.95		M2/M3III
67324	V979 Cen	EB	7.54	0	7.67	7.62	V	54972.611	2.56838		B8II
67298	V980 Cen	SRB	8.05	0	8.48		V		46.44		M4/M5III
67604	V981 Cen	SRB	8.12	0	8.35		V		26.90		M3III
67616	V982 Cen	CST:	9.43	0			V				K2V
67669	V983 Cen	E:	4.27	0	4.32		Hp				B5IIIHe-w
67704	V984 Cen	SRB	8.23	0	8.45		V		25.80		M1III
67830	V985 Cen	SRB	8.24	0	8.50		V		24.09		M4III
68019	V986 Cen	LB	6.69	0	6.79		Hp				M1/M2III
68218	V987 Cen	BE	8.80	0	8.90		Hp				B5Vne
68186	V988 Cen	RS	9.4	0	9.8		V		2.475295		K0IIIe
68298	V989 Cen	SRB	7.36	0	7.48		V		20.23		M0/M1III
68500	V990 Cen	SRB	7.35	0	7.66		V		48.4		M4III
68788	V991 Cen	SRD:	9.05	0	9.25		V		24.58		K5
68842	V992 Cen	ELL:	6.23	0	6.32	6.32	Hp	48500.5318	1.21156		A5III-IV
68979	V993 Cen	ACV	8.89	0	8.95		V		1.67555		ApSi
68998	V994 Cen	BY	8.2	0	9.0		V		35.6		G6III
69272	V995 Cen	SRB	8.60	0	9.10		V		54.3		M3III
69539	V996 Cen	SR	6.9	0	7.8		V	54952.	157.		C(Nb)
69582	V997 Cen	EB	9.30	0	9.56	9.46	V	54887.812	2.42818		B5/B6V
69557	V998 Cen	RS	8.85	0	9.15		V		17.3		K1III/IV
69847	V999 Cen	ELL	8.98	0	9.14	9.12	V	54523.80	4.36370		B5V
69980	V1000 Cen	EA	8.40	0	8.67	8.63	V	52102.514	16.6336	03	B8IV
69978	V1001 Cen	BE:	7.24	0	7.42		Hp				B4IV/V
70026	V1002 Cen	LB	6.7	0	7.5		V				M5/M6III
70290	V1003 Cen	LC	7.6	0	8.4		V				M5II
70250	V1004 Cen	SR	8.7	0	9.3		V	54700.	448.		M1/M2III
70769	V1005 Cen	SRB	8.00	0	8.25		V		20.85		M3/M4III
70832	V1006 Cen	LB	8.65	0	8.98		V				M3
71048	V1007 Cen	SRB	8.05	0	8.35		V		24.75		M2/M3III
71194	V1008 Cen	BE	7.70	0	7.77		Hp				B2/B3Vn
71178	V1009 Cen	BY	10.10	0	10.30		V		0.49942		G8/K0V
71264	V1010 Cen	BE	8.93	0	9.23		Hp				B2Vne
71563	V1011 Cen	SRB	8.75	0	9.05		V		50.65		M4/M5
71709	V1012 Cen	LPB:	9.08	0	9.14		V		5.5111		B3Vne
71665	V1013 Cen	SRB	9.05	0	9.25		V		22.96		M3III
71922	V1014 Cen	CST:	11.4	0			V				Fp
71967	V1015 Cen	ELL	8.46	0	8.64	8.60	V		23.622		G8III
72117	V1016 Cen	LB:	8.42	0	8.54		Hp				M4III
72372	V1017 Cen	SR	7.59	0	7.79		V	54969.7	174.5		M2III
72710	V1018 Cen	LPB:	7.89	0	7.98		Hp		1.31336		B2:p
72800	V1019 Cen	SXARI	4.96	0	4.98		Hp		1.569		B7IIIpSiHe-w
73082	V1020 Cen	SRB	8.66	0	8.95		V		27.5		M2/M3II/III
73426	V1021 Cen	SRB	8.45	0	8.84		V		36.75		M3III
73595	V1022 Cen	ELL:	8.22	0	8.29	8.29	V	54952.70	1.9527		F3III/IV
57567	V1023 Cen	DSCTC	7.92	0	7.96		V		0.0502565		kA3hA5mA3V
62774	V1026 Cen	ELL	9.23	0	9.29	9.28	V	55021.58	2.37144		A3:mA5-A7
63547	V1028 Cen	BE	10.52	0	10.70		Hp				B6:III(e)
64896	V1029 Cen	ACYG	7.86	0	7.95		Hp		5.11771		B1Ia(comp)
56726	V1051 Cen	EA	7.13	0	7.24	7.17	V	47964.840	9.64645		O6.5V(f)+O8.5V
