1901  |010001 |R     And *|002402.0+383437 |M         |  5.8    |  15.2      |            |V |53820.      |     |   409.2            |38   |S3,5e-S8,8e(M7e) |HIP   00002|
20315 |200407 |V0407 Cep  |042107.4+812542 |DSCTC     |  8.06   |   8.15     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
20860 |200408 |V0408 Cep  |042813.3+834828 |GCAS:     |  5.41   |   5.50     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
21499 |200409 |V0409 Cep  |043702.4+824125 |LB:       |  9.30   |   9.42     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
34575 |200410 |V0410 Cep  |070939.5+853412 |LB:       |  8.07   |   8.17     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
41118 |200411 |V0411 Cep  |082323.4+862243 |LB        |  8.27   |   8.42     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
99381 |200412 |V0412 Cep  |201016.1+612045 |LB        |  7.45   |   7.82     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
100746|200413 |V0413 Cep  |202533.5+801313 |E:        |  7.54   |   7.59     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
102358|200414 |V0414 Cep  |204422.1+562918 |SRB:      |  5.87   |   6.04     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
102445|200415 |V0415 Cep  |204531.8+622345 |EA        |  7.90   |   8.23     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
102558|200416 |V0416 Cep  |204701.1+582500 |SRB:      |  6.75   |   6.90     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
102926|200417 |V0417 Cep  |205110.0+552920 |GCAS:     |  8.28   |   8.48     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
102943|200418 |V0418 Cep  |205124.1+570343 |BE        |  9.34   |   9.48     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
104719|200419 |V0419 Cep  |211247.3+600553 |LC:       |  6.28   |   6.55     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
104883|200420 |V0420 Cep  |211445.5+594540 |GCAS      |  8.54   |   8.83     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
105091|200421 |V0421 Cep *|211718.8+583641 |BE:       |  6.45   |   6.51     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
105193|200422 |V0422 Cep  |211832.4+611104 |LB        |  6.37   |   6.51     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
105337|200423 |V0423 Cep  |212011.1+794603 |LB        |  8.74   |   8.99     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
105690|200424 |V0424 Cep  |212423.3+562142 |EA        |  8.92   |   9.28     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
105934|200425 |V0425 Cep  |212717.0+595330 |LPB       |  9.20   |   9.31     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
105949|200426 |V0426 Cep  |212725.3+594500 |LB        |  6.04   |   6.19     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
105960|200427 |V0427 Cep  |212732.6+591741 |EB:       |  9.17   |   9.27     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
106200|200428 |V0428 Cep  |213040.8+615013 |EB        |  8.29   |   8.62     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
106285|200429 |V0429 Cep  |213138.4+573009 |ACYG:     |  7.48   |   7.54     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
106400|200430 |V0430 Cep  |213301.1+620009 |BY:       |  9.41   |   9.52     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
106604|200431 |V0431 Cep  |213525.9+681309 |ACV       |  6.42   |   6.47     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
106716|200432 |V0432 Cep  |213659.6+580825 |BE        |  8.56   |   8.66     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
106712|200433 |V0433 Cep  |213657.1+681107 |GCAS:     |  8.19   |   8.36     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
106964|200434 |V0434 Cep  |213949.7+654401 |E         |  9.12   |   9.31     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
107353|200435 |V0435 Cep  |214434.0+590326 |BE        |  9.48   |   9.59     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
107473|200436 |V0436 Cep  |214604.7+790107 |SRB       |  7.68   |   8.06     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
107725|200437 |V0437 Cep  |214921.0+563333 |LB:       |  9.32   |   9.49     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
108133|200438 |V0438 Cep  |215426.6+801831 |SRB       |  6.32   |   6.49     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
108546|200439 |V0439 Cep  |215919.7+601752 |BE:       |  7.69   |   7.80     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
108714|200440 |V0440 Cep  |220119.9+593007 |ACYG:     |  9.43   |   9.55     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
108646|200441 |V0441 Cep  |220036.6+750423 |EA        |  8.74   |   9.22     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
108938|200442 |V0442 Cep  |220412.9+595202 |EB        |  6.93   |   7.06     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
108957|200443 |V0443 Cep  |220427.8+622428 |EA        |  8.44   |   8.70     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
109124|200444 |V0444 Cep  |220613.6+562036 |ELL:      |  6.33   |   6.40     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
109191|200445 |V0445 Cep  |220710.9+722222 |ELL:      |  6.88   |   6.91     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
109311|200446 |V0446 Cep  |220845.6+610121 |EA        |  7.31   |   7.45     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
109505|200447 |V0447 Cep *|221059.6+632359 |LPB:      |  7.39   |   7.44     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
109606|200448 |V0448 Cep *|221209.8+534156 |E:        |  9.59   |   9.73     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
110200|200449 |V0449 Cep  |221920.9+585711 |ACYG:     |  8.95   |   9.06     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
110662|200450 |V0450 Cep  |222503.7+575030 |BE        | 10.29   |  10.45     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
111250|200451 |V0451 Cep  |223226.9+583706 |LB        | 10.27   |  11.12     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
112088|200452 |V0452 Cep  |224210.3+752611 |SRD       |  8.74   |   8.84     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
112972|200453 |V0453 Cep *|225245.8+605459 |EA        |  7.54   |   7.66     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
113065|200454 |V0454 Cep *|225354.0+623548 |EA:       |  9.15   |   9.25     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
113263|200455 |V0455 Cep  |225608.6+585315 |ACYG      |  8.48   |   8.53     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
113316|200456 |V0456 Cep  |225656.1+595742 |ACV:      |  7.18   |   7.23     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
114344|200457 |V0457 Cep  |230928.4+682542 |LPB       |  8.17   |   8.22     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
114791|200458 |V0458 Cep  |231512.4+602702 |WR        |  9.64   |   9.82     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
115262|200459 |V0459 Cep  |232045.1+770346 |DSCTC     |  7.72   |   7.75     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
116622|200460 |V0460 Cep  |233801.6+652602 |LB        |  8.35   |   8.55     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
117469|200461 |V0461 Cep  |234909.1+684007 |LB:       |  8.06   |   8.18     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
117670|200462 |V0462 Cep  |235149.7+815013 |EB        |  8.66   |   8.77     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
40    |200463 |V0463 Cep  |000029.3+671300 |E:        | 10.24   |  10.55     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
109743|200741 |V0741 Cep *|221348.1+671026 |EA        |  9.09   |   9.25     |   9.17     |V |51450.602   |     |     6.00911        |04   |B8               |79006 DM   |
139   |200747 |V0747 Cep *|000146.9+673025 |EA        |  9.97   |  10.13     |  10.05     |V |54400.5322  |     |     5.33146        |06   |O5V(f)n          |80009 80009| NL80_1
106032|209002 |bet   Cep *|212839.6+703339 |BCEP      |  3.16   |   3.27     |            |V |40444.625   |     |     0.1904881      |50   |B2IIIeV          |06487 BD   |
110991|209004 |del   Cep *|222910.3+582455 |DCEP      |  3.48   |   4.37     |            |V |36075.445   |     |     5.366341       |25   |F5Ib-G1Ib        |02392 08953|
109857|209005 |eps   Cep *|221502.2+570237 |DSCTC     |  4.15   |   4.21     |            |V |            |     |     0.041242       |     |F0IV             |08955 BD   |
109492|209006 |zet   Cep *|221051.3+581205 |E:        |  3.50   |   3.54     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
107259|209012 |mu.   Cep *|214330.5+584648 |SRC       |  3.43   |   5.1      |            |V |            |     |   730.             |     |M2eIa            |08956 08953|
107418|209013 |nu.   Cep  |214526.9+610715 |ACYG      |  4.25   |   4.35     |            |V |            |     |                    |     |                 |68370 BD   |
11350 |210001 |R     Cet  |022602.3-001042 |M         |  7.2    |  14.       |            |V |43768.      |     |   166.24           |43   |M4e-M9           |00001 00002|
1728  |210003 |T     Cet  |002146.3-200329 |SRC       |  5.0    |   6.9      |            |V |40562.      |     |   158.9            |     |M5-6SIIe         |00001 00002|
11910 |210004 |U     Cet  |023343.7-130854 |M         |  6.8    |  13.4      |            |V |42137.      |     |   234.76           |44   |M2e-M6e          |00001 00002|
15465 |210007 |X     Cet  |031926.1-010356 |M         |  8.4    |  13.0      |            |V |41953.      |     |   177.14           |49   |M2e(S)-M6e       |00001 00002|
7149  |210010 |RR    Cet *|013208.2+012030 |RRAB      |  9.10   |  10.10     |            |V |33181.404   |     |     0.55302814     |12   |A7-F5            |03506 00188|
4725  |210013 |RU    Cet *|010040.3-155728 |RRAB      | 10.83   |  12.13     |            |V |39826.411   |     |     0.586280       |18   |A7:-F8           |05233 02455|
10491 |210014 |RV    Cet *|021514.9-104801 |RRAB      | 10.35   |  11.22     |            |V |39113.363   |     |     0.623403       |20   |F0-G5            |05233 00184|
2655  |210016 |RX    Cet *|003338.3-152915 |RRAB      | 11.01   |  11.75     |            |V |40125.799   |     |     0.5736918      |20   |F0:-F4           |05839 00188|
11517 |210018 |RZ    Cet *|022832.4-082130 |RRAB      | 11.24   |  12.36     |            |V |33906.892   |     |     0.51061074     |16   |A6-F4            |06071 00188|
7647  |210023 |SW    Cet  |013830.1+012140 |LB        |  9.8    |  10.9      |            |p |            |     |                    |     |M7III            |00195 00196|
8294  |210027 |TT    Cet *|014656.5-094510 |EW/KE:    | 10.8    |  11.32     |  11.1      |V |32545.830   |     |     0.4859565      |     |A                |01005 02532|
15090 |210029 |TV    Cet *|031436.5+024516 |EA/DM     |  8.60   |   9.32     |   9.10     |V |41275.962   |     |     9.1032884      |03  *|F2               |06011 08953|
8447  |210030 |TW    Cet *|014854.1-205335 |EW/KW     | 10.43   |  11.18     |  11.14     |V |42373.378   |     |     0.3168519      |     |G5+G5            |00001 08953|
320   |210034 |UU    Cet *|000405.1-165952 |RRAB      | 11.54   |  12.36     |            |V |41208.576   |     |     0.606081       |20   |A7-F6:           |07984 00182|
7417  |210047 |WY    Cet  |013535.9-115631 |EA/SD:    |  9.6    |  10.4      |            |p |26619.350   |     |     1.939675       |13  *|A2               |05304 BD   |
13937 |210050 |XY    Cet *|025933.5+033103 |EA/DM     |  8.65   |   9.54     |   9.34     |V |38372.949   |     |     2.780712       |10   |Am+Am            |05488 04132|
9361  |210051 |XZ    Cet  |020016.6-162046 |RRAB      |  9.24   |   9.71     |            |V |            |     |     0.8231000      |22   |A                |03306 08953|
5643  |210053 |YZ    Cet  |011230.6-165956 |UV        | 13.15   |  13.87     |            |B |            |     |                    |     |M5.5Ve           |08929 04408|
9258  |210055 |AA    Cet *|015900.7-225511 |EW/KE     |  6.2    |   6.7      |   6.7  :   |p |41268.689   |     |     0.53616996     |     |F2               |00001 08953|
11348 |210056 |AB    Cet *|022600.3-152029 |ACV:      |  5.71   |   5.88     |            |V |33226.69    |     |     2.997814       |50   |A5Vp(Sr-Cr)      |05880 BD   |
893   |210057 |AC    Cet  |001058.0-183423 |LB        |  7.96   |   8.29     |            |V |            |     |                    |     |M5III            |05973 BD   |
1158  |210058 |AD    Cet *|001427.6-074650 |LB:       |  4.9    |   5.16     |            |V |            |     |                    |     |M3III            |05841 BD   |
1170  |210059 |AE    Cet  |001438.4-185558 |LB:       |  4.26   |   4.46     |            |V |            |     |                    |     |M1III-M3III      |05841 BD   |
2215  |210061 |AG    Cet  |002800.6-113932 |SRB       |  6.99   |   7.45     |            |V |            |     |    90.          :  |     |M3               |05973 08953|
4707  |210064 |AK    Cet  |010030.4-121145 |LB        |  7.68   |   7.94     |            |V |            |     |                    |     |M3               |05973 BD   |
5368  |210065 |AL    Cet  |010838.9-170349 |LB        |  8.75   |   9.07     |            |V |            |     |                    |     |M5III            |05973 BD   |
5559  |210066 |AM    Cet  |011117.3-133012 |SRB       |  6.84   |   7.12     |            |V |            |     |    70.          :  |     |M5III            |05973 BD   |
8521  |210070 |AQ    Cet  |014954.6-045134 |LB        |  8.49   |   9.00     |            |V |            |     |                    |     |MC               |05973 BD   |
9372  |210071 |AR    Cet  |020026.8-083126 |SR:       |  5.40   |   5.61     |            |V |            |     |                    |     |M3III            |05973 BD   |
10733 |210072 |AS    Cet  |021808.6-140801 |LB        |  7.90   |   8.09     |            |V |            |     |                    |     |M2               |05973 BD   |
12594 |210073 |AT    Cet  |024157.5-223622 |SRB       |  8.08   |   8.32     |            |V |            |     |    60.          :  |     |M5               |05973 00022|
6539  |210075 |AV    Cet  |012402.5-080027 |DSCTC     |  6.20   |   6.22     |            |V |            |     |     0.070          |     |F0V              |06255 BD   |
5951  |210078 |AY    Cet  |011636.3-023001 |RS        |  5.35   |   5.58     |            |V |            |     |                    |     |G5III-IVe        |08933 BD   |
3025  |210080 |BB    Cet  |003831.9-201748 |ACV       |  6.63   |   6.64     |            |V |42620.629   |     |     1.4788         |30   |B8p(Si)          |00208 BD   |
4488  |210081 |BC    Cet  |005732.5-102833 |ACV       |  7.64   |   7.66     |            |V |            |     |     1.11           |     |A0p(Si)          |08934 BD   |
1792  |210082 |BD    Cet  |002246.3-091351 |RS        |  8.2    |(  0.10    )|            |V |            |     |                    |     |                 |67226 BD   |
1803  |210083 |BE    Cet  |002251.8-121234 |BY        |  6.38   |   6.43     |            |V |            |     |                    |     |                 |67239 BD   |
2852  |210085 |BG    Cet  |003606.9-225032 |DSCTC     |  6.35   |(  0.009   )|            |B |            |     |                    |     |                 |67245 CoD  |
6448  |210087 |BI    Cet  |012250.3+004243 |RS        |  8.08   |   8.30     |            |V |            |     |                    |     |                 |68279 BD   |
8778  |210088 |BK    Cet  |015252.1-165545 |DSCTC     |  5.73   |   5.81     |            |V |            |     |                    |     |                 |68079 BD   |
12460 |210096 |BS    Cet  |024026.6-142657 |DSCTC     |  6.65   |   6.73     |            |V |            |     |                    |     |                 |71017 BD   |
2762  |210098 |BU    Cet  |003514.9-033534 |RS        |  3.86   |   3.96     |            |K |            |     |                    |     |                 |72054 BD   |
13976 |210103 |BZ    Cet  |030002.8+074459 |BY        |  7.95   |(  0.05    )|            |V |            |     |                    |     |                 |73005 BD   |
520   |210106 |CE    Cet  |000616.9-104643 |SRB       |  7.54   |   7.67     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
696   |210107 |CF    Cet  |000833.5-173441 |SRB       |  6.11   |   6.27     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
720   |210108 |CG    Cet  |000853.6-221046 |SRB       |  7.12   |   7.23     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
1032  |210109 |CH    Cet  |001253.4-221551 |LB        |  8.53   |   8.67     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
1378  |210110 |CI    Cet  |001713.2-140633 |ACV:      |  9.46   |   9.52     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
1808  |210111 |CK    Cet  |002257.0-203924 |EB        | 10.41   |  10.74     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
2274  |210112 |CL    Cet *|002904.1-171301 |RRC:      |  9.88   |  10.00     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
2618  |210113 |CM    Cet  |003314.3-104343 |LB:       |  9.58   |   9.73     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
3158  |210114 |CN    Cet  |004010.0-085553 |EA:       |  9.10   |   9.74     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
4106  |210115 |CO    Cet  |005240.6-212619 |SRD       |  7.48   |   7.61     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
4530  |210116 |CP    Cet  |005800.4-223545 |SRD       |  8.57   |   8.63     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
4586  |210117 |CQ    Cet  |005843.8-193758 |SRB       |  7.11   |   7.24     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
4726  |210118 |CR    Cet  |010040.4-013931 |SRB       |  6.81   |   6.94     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
5227  |210119 |CS    Cet  |010649.0-225121 |BY:       |  7.89   |   7.95     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
5452  |210120 |CT    Cet  |010945.8-201259 |EW        |  9.41   |   9.59     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
6286  |210121 |CU    Cet  |012037.1-082453 |SRB       |  8.66   |   9.70     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
6430  |210122 |CV    Cet  |012236.2-045612 |SRB       |  9.23   |   9.65     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
6501  |210123 |CW    Cet  |012330.2-135527 |RR:       |  8.40   |   8.49     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
7021  |210124 |CX    Cet  |013028.1-173359 |E:        |  9.60   |  10.22     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
7218  |210125 |CY    Cet  |013258.9+000737 |SRB:      |  7.98   |   8.11     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
7757  |210126 |CZ    Cet  |013953.8-225448 |SRB       |  7.28   |   7.40     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
7986  |210127 |DD    Cet  |014235.8-201021 |SRD       |  7.30   |   7.34     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
8196  |210128 |DE    Cet  |014521.4-031008 |SRB       |  7.39   |   7.57     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
8337  |210129 |DF    Cet  |014731.4-075237 |LB:       |  8.55   |   8.66     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
8579  |210130 |DG    Cet  |015037.3-045715 |E         |  9.03   |   9.49     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
8574  |210131 |DH    Cet  |015034.0-173900 |SR        |  9.31   |   9.93     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
8646  |210132 |DI    Cet  |015128.3-152719 |SRD       |  9.42   |   9.72     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
9141  |210133 |DK    Cet  |015749.0-215405 |BY:       |  8.16   |   8.28     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
9274  |210134 |DL    Cet  |015911.3+013645 |SRB       | 11.29   |  11.76     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
9701  |210135 |DM    Cet  |020446.7-171715 |LB        |  7.27   |   7.52     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
9854  |210136 |DN    Cet  |020646.6+035415 |SRB       |  8.51   |   8.72     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
9996  |210137 |DO    Cet  |020844.9-172329 |LB:       |  7.93   |   8.03     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
10099 |210138 |DP    Cet  |020951.4+034610 |EA        |  6.85   |   7.05     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
10522 |210139 |DQ    Cet  |021535.7-232208 |LB        |  7.76   |   8.02     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
10591 |210140 |DR    Cet  |021622.9+030611 |SRB       |  9.14   |   9.35     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
10579 |210141 |DS    Cet  |021609.3-210030 |EA:       |  8.97   |   9.34     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
11314 |210142 |DT    Cet  |022537.8+084318 |EB:       |  9.15   |   9.27     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
11864 |210143 |DU    Cet  |023305.1+100814 |LB:       | 10.08   |  10.32     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
11921 |210144 |DV    Cet  |023352.7-060020 |LB:       |  8.35   |   8.45     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
11998 |210145 |DW    Cet  |023440.5-024740 |SRB       |  8.47   |   8.63     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
12113 |210146 |DX    Cet  |023602.6+062557 |DSCT      |  6.96   |   7.16     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
12311 |210147 |DY    Cet  |023833.2-141757 |EW        |  9.54   |  10.12     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
12317 |210148 |DZ    Cet  |023836.2-210218 |LB:       |  8.00   |   8.13     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
13198 |210150 |EF    Cet  |024951.7+062802 |LB:       | 12.08   |  12.53     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
13495 |210151 |EG    Cet  |025346.2+092009 |SRB       |  6.36   |   6.52     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
13756 |210152 |EH    Cet  |025704.6+043004 |SRB:      |  6.05   |   6.22     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
14087 |210153 |EI    Cet  |030138.0+021006 |ACV:      |  9.07   |   9.16     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
14731 |210154 |EK    Cet  |031015.5+055432 |BY:       | 11.59   |  11.99     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
14915 |210155 |EL    Cet *|031226.4+063939 |LB:       |  5.66   |   5.70     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
15728 |210156 |EM    Cet  |032237.9-003143 |EA:       |  9.75   |  10.09     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
11192 |210159 |EP    Cet  |022409.6-161516 |GDOR      |  6.74   |   6.77     |            |V |            |     |                    |     |                 |75029 BD   |
5938  |210166 |EW    Cet  |011624.2-120549 |BY        |  7.55   |(  0.03    )|            |V |            |     |     7.85           |     |K0V              |78018 DM   |
7576  |210167 |EX    Cet  |013735.5-064538 |BY        |  7.66   |(  0.02    )|            |V |            |     |     7.15           |     |G5V              |78018 DM   |
7852  |210168 |EY    Cet  |014058.8-052413 |BY        |  8.50   |(  0.03    )|            |V |            |     |     9.17           |     |G0               |78018 DM   |
8486  |210169 |EZ    Cet  |014923.4-104213 |BY        |  6.75   |(  0.05    )|            |V |            |     |     8.92           |     |G1V              |78005 DM   |
9716  |210177 |FN    Cet  |020459.3-154041 |BY        |  7.79   |(  0.04    )|            |V |            |     |    15.78           |     |K0V              |78018 DM   |
9807  |210178 |FO    Cet  |020610.7-101634 |GDOR      |  6.68   |   6.75     |            |V |            |     |     0.8227         |     |F0               |78034 DM   |
11261 |210181 |FR    Cet *|022458.4-024648 |*         |  6.31   |   6.65     |            |V |            |     |                    |     |A0III            |78038 DM   |
12031 |210182 |FS    Cet  |023507.6+034357 |R         | 12.41   |(  0.01    )|            |V |            |     |                    |     |DAwke+M1.5V      |78041 78009|
12158 |210183 |FT    Cet  |023641.8-030922 |BY        |  8.10   |(  0.04    )|            |V |            |     |    11.784          |     |K0V              |78018 DM   |
13968 |210184 |FU    Cet *|025953.2-004047 |*         |  7.86   |(  0.05    )|            |V |            |     |    21.20           |     |G2III-IV         |78018 DM   |
14228 |210220 |HT    Cet  |030328.2+061336 |GDOR      |  7.06   |(  0.02    )|            |B |            |     |     1.0833         |     |F2               |80130 HIP  | NL80_1
14135 |219001 |alf   Cet  |030216.8+040523 |LB:       |  2.45   |   2.54     |            |V |            |     |                    |     |M2III            |06994 BD   |
12387 |219004 |del   Cet *|023929.0+001943 |BCEP      |  4.05   |   4.10     |            |V |38338.4763  |     |     0.16113668     |     |B2IV             |08935 BD   |
10826 |219015 |omi   Cet *|021920.8-025840 |M         |  2.0    |  10.1      |            |V |44839.      |     |   331.96           |38   |M5e-M9e          |00001 00002|
66121 |220002 |S     Cha *|133313.7-773410 |CST       |  6.51   |            |            |V |            |     |                    |     |F5V              |00207 CPD  |
58285 |220003 |T     Cha *|115713.5-792132 |INSB      | 10.09   |  14.0      |            |V |            |     |                    |     |F5               |02412 03508|
42794 |220011 |RS    Cha *|084312.2-790412 |EA+DSCT   |  6.02   |   6.68     |   6.53     |V |42850.7688  |     |     1.669870       |15  *|A5V+A7V          |04293 CPD  |
52381 |220018 |RZ    Cha *|104224.1-820214 |EA/DM     |  8.2    |   9.1      |   8.8      |p |41401.7711  |     |     2.832084       |11  *|F5+F5V           |04302 CPD  |
53691 |220118 |CR    Cha  |105907.0-770140 |INB       | 11.20   |  11.37     |            |V |            |     |                    |     |K2e              |06415 06415|
54413 |220121 |CU    Cha  |110803.3-773918 |INA       |  8.38   |   8.48     |            |V |            |     |                    |     |B9-A0Vpe         |08378 06415|
54744 |220122 |CV    Cha  |111227.7-764422 |INB       | 10.93   |  10.98     |            |V |            |     |                    |     |G8e(T:)          |06415 06415|
54738 |220123 |CW    Cha  |111231.2-764423 |INB       | 14.45   |  14.91     |            |V |            |     |                    |     |G:e              |08390 08390|
54365 |220132 |DI    Cha  |110720.7-773807 |INT       | 10.65   |  10.74     |            |V |            |     |                    |     |                 |70037 70009|
44145 |220135 |DM    Cha  |085924.6-780534 |SRB       |  8.22   |   8.36     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
44189 |220136 |DN    Cha  |090005.1-754332 |SRB       |  7.62   |   7.72     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
44800 |220137 |DO    Cha  |090747.2-821930 |ELL:      |  7.74   |   7.78     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
48027 |220138 |DP    Cha  |094724.3-810341 |SRB       |  7.84   |   7.98     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
51632 |220139 |DQ    Cha  |103252.7-810947 |ACV       |  7.80   |   7.84     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
52340 |220140 |DR    Cha  |104151.5-794700 |E         |  5.94   |   5.99     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
55085 |220141 |DS    Cha  |111641.4-791553 |LB:       |  8.96   |   9.09     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
57263 |220142 |DT    Cha  |114436.1-774903 |LB:       |  8.56   |   8.66     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
57505 |220143 |DU    Cha  |114714.3-763705 |LB        |  7.10   |   7.55     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
57661 |220144 |DV    Cha  |114930.6-760932 |ACV       |  9.93   |  10.07     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
58400 |220145 |DW    Cha  |115828.2-775430 |BY:       | 10.64   |  10.83     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
58520 |220146 |DX    Cha  |120005.1-781135 |IA:       |  6.59   |   6.70     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
66607 |220147 |DY    Cha  |133912.0-754102 |LPB       |  6.32   |   6.34     |            |Hp|            |     |                    |     |                 |HIP   HIP  |
