31017 |KL    CMa|EA       |  6.73 |0|  6.97|1|          |                |  |                
31086 |KM    CMa|LB       |  6.24 |0|  6.50|1|          |                |  |                
32408 |KP    CMa|LPB      |  7.58 |0|  7.63|1|          |                |  |                
32696 |KS    CMa|BE       |  7.25 |0|  7.37|1|          |                |  |                
32815 |KU    CMa|BE       |  7.93 |0|  8.10|1|          |                |  |                
32856 |KV    CMa|E:       |  7.09 |0|  7.14|1|          |                |  |                
32937 |KW    CMa|ACV      |  7.55 |0|  7.59|1|          |                |  |                
33040 |KX    CMa|LB       |  6.07 |0|  6.37|1|          |                |  |                
33200 |LL    CMa|BE       |  7.36 |0|  7.64|1|          |                |  |                
33592 |LO    CMa|SRB:     |  7.75 |0|  7.86|1|          |                |  |                
33673 |LQ    CMa|BE:      |  7.12 |0|  7.26|1|          |                |  |                
33804 |LS    CMa|E:       |  5.57 |0|  5.60|1|          |                |  |                
34080 |LT    CMa|EA       |  7.38 |0|  7.56|1|          |                |  |                
34161 |LU    CMa|LB:      |  7.75 |0|  7.87|1|          |                |  |                
34342 |LW    CMa|SRB:     |  7.38 |0|  7.50|1|          |                |  |                
34448 |LX    CMa|LB:      |  7.28 |0|  7.31|1|          |                |  |                
34579 |LZ    CMa|EB:      |  5.63 |0|  5.66|1|          |                |  |                
34798 |MM    CMa|LPB      |  5.84 |0|  5.87|1|          |                |  |                
35168 |MS    CMa|EA       |  7.08 |0|  7.20|1|          |                |  |                
35461 |MX    CMa|EB       |  6.74 |0|  6.81|1|          |                |  |                
35626 |MZ    CMa|SRB      |  5.87 |0|  5.95|1|          |                |  |                
35769 |NN    CMa|GCAS     |  7.05 |0|  7.30|1|          |                |  |                
35795 |NO    CMa|BE:      |  5.33 |0|  5.38|1|          |                |  |                
36186 |NR    CMa|DSCTC    |  5.67 |0|  5.70|1|          |                |  |                
34561 |OS    CMa|ACYG     |  6.04 |0|  6.07|1|          |                |  |                
32144 |V0350 CMa|GDOR     |  6.18 |0|  6.27|0|          |                |  |                
29568 |V0352 CMa|BY       |  6.37 |0|  6.40|0|          |     7.2        |  |G5V             
33274 |V0377 CMa|EA       |  7.88 |0|  7.98|0|48323.304 |     3.01351    |04|B8III           
33844 |V0381 CMa|EB       |  7.73 |0|  7.82|0|52942.804 |     3.37443    |  |A2V             
35859 |V0398 CMa|EA       |  7.98 |0|  8.11|0|47912.729 |     2.198515   |06|B9III           
30324 |bet   CMa|BCEP     |  1.93 |0|  2.00|0|41296.175 |     0.25003    |  |B1II-III        
35904 |eta   CMa|ACYG     |  2.38 |0|  2.48|1|          |                |  |                
33347 |iot   CMa|BCEP     |  4.36 |0|  4.40|0|          |     0.08       |  |B3II-III        
32759 |kap   CMa|GCAS     |  3.78 |0|  3.97|0|          |                |  |B2Vne           
33856 |sig   CMa|LC       |  3.43 |0|  3.51|0|          |                |  |K7Ib            
35415 |tau   CMa|EB       |  4.32 |0|  4.37|1|          |                |  |                
35037 |ome   CMa|GCAS     |  3.60 |0|  4.18|0|          |                |  |B2IV-Ve         
34474 |R     CMi|M        |  7.25 |0| 11.6 |0|41323.    |   337.78       |48|C7,1Je(CSep)    
36675 |S     CMi|M        |  6.6  |0| 13.2 |0|43911.    |   332.94       |49|M6e-M8e         
37459 |U     CMi|M        |  8.0  |0| 14.0 |0|43150.    |   413.88       |52|M4e             
37705 |AZ    CMi|DSCTC    |  6.44 |0|  6.51|0|40886.0713|     0.09526    |  |F0III           
38406 |BC    CMi|SRB      |  6.14 |0|  6.42|0|          |    35.         |  |M5              
34463 |BN    CMi|SRB:     |  7.01 |0|  7.10|1|          |                |  |                
36746 |BP    CMi|SRB      |  6.77 |0|  6.91|1|          |                |  |                
36888 |BQ    CMi|SRA:     |  7.69 |0|  7.90|1|          |                |  |                
37232 |BR    CMi|ACV:     |  7.16 |0|  7.22|1|          |                |  |                
38807 |BS    CMi|SRD:     |  7.80 |0|  7.89|1|          |                |  |                
38855 |BT    CMi|BE       |  7.68 |0|  7.80|1|          |                |  |                
38945 |BU    CMi|EA:      |  6.41 |0|  6.51|1|          |                |  |                
38987 |BV    CMi|EA:      |  6.91 |0|  7.03|1|          |                |  |                
38138 |DD    CMi|GDOR     |  7.50 |0|  7.57|1|          |     0.713      |  |F2              
39986 |DE    CMi|DSCTC    |  7.96 |1|  0.06|2|          |     0.088474   |  |F0              
36188 |bet   CMi|GCAS     |  2.84 |0|  2.92|0|          |                |  |B8Ve            
107487|AG    Cap|SRB      |  5.90 |0|  6.14|0|          |    25.         |  |M3III           
103616|AO    Cap|ACV      |  6.2  |1|  0.05|0|          |     2.25       |  |B9p(Si)         
107594|AP    Cap|ACV      |  7.60 |0|  7.65|0|42619.827 |     2.67       |  |B9p(Si)         
106497|AS    Cap|RS:      |  8.0  |1|  0.13|0|          |                |  |                
99221 |AV    Cap|ACV:     |  6.24 |1|  0.02|2|          |                |  |                
99365 |BD    Cap|DSCTC    |  7.51 |0|  7.57|1|          |                |  |                
99457 |BE    Cap|BE:      |  6.16 |0|  6.43|0|          |                |  |                
102217|BL    Cap|RR:      |  7.38 |0|  7.45|1|          |                |  |                
106739|BP    Cap|LB       |  7.34 |0|  7.44|1|          |                |  |                
107845|BS    Cap|LB       |  7.72 |0|  7.82|1|          |                |  |                
108236|BT    Cap|SRB:     |  7.04 |0|  7.14|1|          |                |  |                
108274|BU    Cap|LB       |  7.70 |0|  7.95|1|          |                |  |                
108298|BV    Cap|LB       |  7.82 |0|  8.02|1|          |                |  |                
108494|BW    Cap|LB       |  6.07 |0|  6.19|1|          |                |  |                
107095|BY    Cap|RS       |  5.13 |0|  5.18|0|          |                |  |                
106985|gam   Cap|ACV      |  3.20 |1|  0.03|0|          |                |  |                
107556|del   Cap|EA       |  2.81 |0|  3.05|0|35656.913 |     1.0227688  |08|A7mIII          
106723|eps   Cap|GCAS     |  4.48 |0|  4.72|0|          |                |  |B3IV-Vpeq       
105515|iot   Cap|BY       |  4.27 |1|  0.06|0|          |                |  |                
46806 |R     Car|M        |  3.9  |0| 10.5 |0|42000.    |   308.71       |48|M4e-M8e         
49751 |S     Car|M        |  4.5  |0|  9.9 |0|42112.    |   149.49       |51|K5e-M6e         
53394 |T     Car|CST:     |  7.00 |0|      |2|          |                |  |K0III           
53589 |U     Car|DCEP     |  5.72 |0|  7.02|0|37320.055 |    38.7681     |21|F6-G7Iab        
41588 |V     Car|DCEP     |  7.08 |0|  7.82|0|37454.023 |     6.69668    |30|F6-G2Ib-II      
41793 |X     Car|EB/KE    |  7.90 |0|  8.65|0|28857.146 |     1.0826310  |  |A0V+A0V         
51653 |Y     Car|DCEP(B)  |  7.53 |0|  8.48|0|41041.39  |     3.639760   |29|F3              
51338 |UX    Car|DCEP     |  7.81 |0|  8.67|0|34906.805 |     3.682246   |26|F5-G1II         
52538 |VY    Car|DCEP     |  6.87 |0|  8.05|0|10009.58  |    18.990      |36|F6-G4Iab-Ib     
53461 |AG    Car|SDOR     |  7.1  |0|  9.0 |4|          |                |  |B0I-A2Ieq       
54543 |ER    Car|DCEP     |  6.58 |0|  7.13|0|40277.88  |     7.71855    |34|F8-G1Iab-Ib     
54715 |IT    Car|DCEP     |  7.90 |0|  8.29|0|37299.766 |     7.53320    |36|F8-K2Iab-Ib     
51576 |PP    Car|GCAS     |  3.27 |0|  3.37|0|          |                |  |B5Vne           
48589 |QX    Car|EA/DM    |  6.60 |0|  7.21|0|40701.3715|     4.47804    |06|B5V+B5V         
49934 |QY    Car|GCAS     |  5.63 |0|  5.83|0|          |                |  |B2IVpne         
52526 |QZ    Car|EB       |  6.16 |0|  6.49|0|43192.4   |     5.9981     |  |O9III           
50371 |V0337 Car|LC       |  3.36 |0|  3.44|0|          |                |  |K3II            
38834 |V0341 Car|L        |  6.2  |0|  7.10|0|          |                |  |M1-3II-III      
42568 |V0343 Car|BCEP:    |  4.20 |1|  0.04|2|          |                |  |B1.5III         
43105 |V0344 Car|GCAS     |  4.4  |0|  4.51|0|          |                |  |B3Vne           
44626 |V0345 Car|GCAS     |  4.67 |0|  4.78|0|          |                |  |B2Vne           
54572 |V0353 Car|GCAS     |  7.59 |0|  7.78|0|          |                |  |B2Ve            
120404|V0356 Car|EA:      |  7.59 |0|  8.01|0|          |                |  |B9.5IVp(Si)     
45080 |V0357 Car|E:       |  3.41 |0|  3.44|0|          |                |  |B2IV-V          
52221 |V0364 Car|ACV      |  5.48 |0|  5.52|0|42428.81  |     1.668      |  |B8IIIp(Si)      
48761 |V0367 Car|EB/DM    |  7.49 |0|  7.59|0|42468.79  |     5.73       |  |B6V             
49926 |V0368 Car|LB:      |  6.1  |0|  6.40|0|          |                |  |M5III           
51676 |V0369 Car|ACYG     |  6.11 |1|  0.1 |0|          |                |  |B6eIa           
52004 |V0370 Car|ACYG     |  5.45 |0|  5.52|0|          |                |  |A0eIa           
54461 |V0371 Car|ACYG     |  5.12 |0|  5.19|0|          |                |  |B9.5eIa         
38438 |V0372 Car|BCEP     |  5.69 |1|  0.02|0|          |     0.1160     |  |B2III           
38994 |V0374 Car|GCAS     |  5.72 |0|  5.84|0|          |                |  |B2IV-Vpne       
39530 |V0375 Car|BCEP:    |  6.29 |1|  0.04|0|          |                |  |B4Vn            
43937 |V0376 Car|BCEPS    |  4.91 |0|  4.96|0|          |     0.0208     |  |B2IV-V          
54463 |V0382 Car|DCEP:    |  3.84 |0|  4.02|0|          |                |  |F8-G2Ia         
54283 |V0385 Car|ELL:+WR  |  7.70 |1|  0.04|0|42000.0   |     4.762      |  |WN8             
34105 |V0386 Car|ACV      |  5.16 |1|  0.02|0|          |                |  |                
34929 |V0387 Car|ACV      |  7.0  |1|  0.02|0|          |                |  |                
35692 |V0388 Car|ACV      |  7.94 |1|  0.03|0|          |                |  |                
35676 |V0389 Car|ACV      |  7.2  |1|  0.01|0|          |                |  |                
37248 |V0390 Car|ACV      |  6.06 |1|  0.00|0|          |                |  |                
51192 |V0399 Car|CEP      |  4.64 |0|  4.71|0|          |                |  |                
52059 |V0407 Car|ACV      |  6.71 |0|  6.74|0|          |                |  |                
54179 |V0414 Car|ACYG:    |  6.55 |1|  0.09|0|          |                |  |                
32761 |V0415 Car|EA/GS    |  4.39 |1|  0.06|0|          |                |  |                
48643 |V0423 Car|ACV      |  6.9  |1|  0.02|2|          |                |  |                
52308 |V0429 Car|EA/WR    |  6.38 |1|  0.12|2|          |                |  |                
54266 |V0430 Car|BCEP:    |  6.68 |1|  0.03|0|          |                |  |                
30252 |V0435 Car|DSCTC    |  7.3  |1|  0.02|2|          |                |  |                
32531 |V0448 Car|SRD:     |  5.66 |0|  5.86|1|          |                |  |                
34000 |V0450 Car|LPB      |  5.45 |0|  5.47|1|          |                |  |                
36682 |V0454 Car|EB       |  6.92 |0|  7.10|1|          |                |  |                
37549 |V0456 Car|SXARI:   |  7.21 |0|  7.26|1|          |                |  |                
37966 |V0458 Car|ACV:     |  6.85 |0|  6.92|1|          |                |  |                
38416 |V0459 Car|ACV      |  7.47 |0|  7.51|1|          |                |  |                
39070 |V0460 Car|LC       |  5.15 |0|  5.30|0|          |                |  |                
39225 |V0461 Car|EA       |  6.08 |0|  6.20|1|          |                |  |                
39310 |V0462 Car|EB       |  6.68 |0|  6.84|1|          |                |  |                
40666 |V0466 Car|EA       |  7.25 |0|  7.55|1|          |                |  |                
40838 |V0467 Car|EA:      |  8.00 |0|  8.46|1|          |                |  |                
41266 |V0468 Car|ACV:     |  6.59 |0|  6.62|1|          |                |  |                
41644 |V0469 Car|ACV      |  6.39 |0|  6.42|1|          |                |  |                
41906 |V0470 Car|EB:      |  7.45 |0|  7.61|1|          |                |  |                
42819 |V0472 Car|ACV      |  6.78 |0|  6.83|1|          |                |  |                
43763 |V0473 Car|LPB      |  6.31 |0|  6.35|1|          |                |  |                
44266 |V0475 Car|SRB      |  7.79 |0|  8.25|1|          |                |  |                
45615 |V0478 Car|SRD      |  6.28 |0|  6.30|1|          |                |  |                
46147 |V0480 Car|BE       |  7.76 |0|  7.99|1|          |                |  |                
46452 |V0481 Car|ACV      |  7.72 |0|  7.77|1|          |                |  |                
46620 |V0482 Car|SRB:     |  5.85 |0|  5.95|1|          |                |  |                
46985 |V0483 Car|LPB      |  7.40 |0|  7.43|1|          |                |  |                
46978 |V0484 Car|GCAS     |  7.43 |0|  7.62|1|          |                |  |                
47549 |V0485 Car|BE       |  7.07 |0|  7.12|1|          |                |  |                
47591 |V0486 Car|EB       |  6.31 |0|  6.45|1|          |                |  |                
47893 |V0487 Car|ACV      |  6.39 |0|  6.49|1|          |                |  |                
47892 |V0488 Car|LPB      |  7.13 |0|  7.16|1|          |                |  |                
48782 |V0492 Car|LPB      |  6.14 |0|  6.18|1|          |                |  |                
49642 |V0495 Car|ACV      |  6.40 |0|  6.42|1|          |                |  |                
49816 |V0496 Car|SRB      |  7.96 |0|  8.57|1|          |                |  |                
49945 |V0498 Car|E:       |  7.14 |0|  7.24|1|          |                |  |                
50272 |V0499 Car|ACYG:    |  7.91 |0|  7.99|1|          |                |  |                
50626 |V0501 Car|SRB      |  6.91 |0|  7.01|1|          |                |  |                
51150 |V0504 Car|ACYG:    |  7.14 |0|  7.21|1|          |                |  |                
51141 |V0505 Car|SRB      |  6.60 |0|  6.68|1|          |                |  |                
51246 |V0506 Car|LPB:     |  6.77 |0|  6.80|1|          |                |  |                
51265 |V0507 Car|BE       |  6.39 |0|  6.45|1|          |                |  |                
51310 |V0508 Car|ACYG     |  7.66 |0|  7.70|1|          |                |  |                
51453 |V0510 Car|GCAS     |  7.47 |0|  7.67|1|          |                |  |                
51424 |V0511 Car|LB       |  7.10 |0|  7.26|1|          |                |  |                
51810 |V0512 Car|SRB      |  6.85 |0|  6.98|1|          |                |  |                
51857 |V0513 Car|ACYG     |  6.72 |0|  6.76|1|          |                |  |                
52043 |V0514 Car|LPB      |  5.83 |0|  5.86|1|          |                |  |                
52046 |V0515 Car|SRB      |  7.79 |0|  8.03|1|          |                |  |                
52274 |V0516 Car|ACYG     |  7.03 |0|  7.08|1|          |                |  |                
52291 |V0517 Car|SRB:     |  7.86 |0|  7.95|1|          |                |  |                
52370 |V0518 Car|GCAS:    |  4.60 |0|  4.76|1|          |                |  |                
52405 |V0519 Car|BE       |  5.40 |0|  5.48|1|          |                |  |                
52468 |V0520 Car|LC:      |  4.63 |0|  4.70|1|          |                |  |                
52507 |V0521 Car|LB       |  7.23 |0|  7.69|1|          |                |  |                
52827 |V0522 Car|ACYG:    |  6.04 |0|  6.12|1|          |                |  |                
53109 |V0523 Car|ACYG     |  6.95 |0|  6.99|1|          |                |  |                
53154 |V0524 Car|ACYG     |  5.28 |0|  5.34|1|          |                |  |                
53470 |V0525 Car|LB       |  7.10 |0|  7.26|1|          |                |  |                
53479 |V0526 Car|ACYG:    |  7.38 |0|  7.45|1|          |                |  |                
54021 |V0528 Car|LC       |  6.51 |0|  6.75|1|          |                |  |                
54130 |V0530 Car|LC       |  8.00 |0|  8.22|1|          |                |  |                
54708 |V0532 Car|SRB      |  6.10 |0|  6.28|1|          |                |  |                
54751 |V0533 Car|ACYG:    |  4.69 |0|  4.75|1|          |                |  |                
55140 |V0535 Car|LB       |  6.05 |0|  6.16|1|          |                |  |                
55238 |V0537 Car|SRB      |  6.24 |0|  6.56|1|          |                |  |                
55355 |V0538 Car|LB:      |  7.64 |0|  8.20|1|          |                |  |                
52762 |V0540 Car|ACYG     |  6.98 |0|  7.04|1|          |                |  |                
51425 |V0655 Car|EA       |  6.19 |0|  6.36|0|48175.220 |    16.9330     |05|B4IV            
38827 |khi   Car|BCEP     |  3.46 |1|  0.01|0|          |     0.101      |  |B2IV            
47854 |l     Car|DCEP     |  3.28 |0|  4.18|0|40736.9   |    35.53584    |26|F6Ib-K0Ib       
118188|R     Cas|M        |  4.7  |0| 13.5 |0|44463.    |   430.46       |40|M6e-M10e        
1834  |T     Cas|M        |  6.9  |0| 13.0 |0|44160.    |   444.83       |56|M6e-M9.0e       
114515|V     Cas|M        |  6.9  |0| 13.4 |0|44605.    |   228.83       |48|M5e-M8.5e       
4284  |W     Cas|M        |  7.8  |0| 12.5 |0|44209.    |   405.57       |46|C7,1e           
5589  |RU    Cas|CST:     |  5.50 |0|  5.60|0|          |                |  |B9IV            
13133 |RZ    Cas|EA/SD    |  6.18 |0|  7.72|0|43200.3063|     1.195247   |17|A2.8V           
13367 |SU    Cas|DCEPS    |  5.70 |0|  6.18|0|38000.598 |     1.949319   |40|F5Ib-II-F7Ib-II 
2085  |TU    Cas|CEP(B)   |  6.88 |0|  8.18|0|41704.839 |     2.139298   |31|F3II-F5II       
1550  |TV    Cas|EA/SD    |  7.22 |0|  8.22|0|44602.4534|     1.8125956  |18|B9V+F7IV        
3572  |YZ    Cas|EA/DM    |  5.71 |0|  6.12|2|28733.4218|     4.467224   |15|A2V+F2V         
1415  |AO    Cas|ELL/KE   |  6.07 |0|  6.24|0|32191.189 |     3.523487   |  |O9III+O9III     
115990|AR    Cas|EA/DM    |  4.82 |0|  4.96|0|35792.8948|     6.0663309  |06|B3IV-V          
15063 |CC    Cas|EB/DM    |  7.06 |0|  7.30|0|43818.166 |     3.368753   |  |O9IV+O9IV       
117957|V0373 Cas|E:/GS    |  5.9  |0|  6.3 |0|36491.237 |    13.4192     |  |B0.5II+B0.5II   
1543  |V0377 Cas|DSCT:    |  7.78 |0|  7.83|0|          |     0.03       |  |F0              
116210|V0436 Cas|ACV      |  7.39 |0|  7.84|0|38666.    |   159.0        |  |A0p(Sr-Cr-Eu)   
6093  |V0465 Cas|SRB      |  7.7  |0|  8.9 |4|          |    60.         |  |M5              
3346  |V0486 Cas|E:       |  6.91 |1|  0.04|0|39012.27  |     5.551      |  |B1III           
5239  |V0487 Cas|SRD      |  7.44 |0|  7.74|0|          |   134.         |  |G0-G4Ia         
113561|V0509 Cas|SRD      |  4.75 |0|  5.5 |0|          |                |  |F8e-KIa-0+B1V   
3965  |V0526 Cas|DSCTC    |  6.34 |0|  6.37|0|          |                |  |F5III           
9604  |V0540 Cas|ACV      |  7.73 |0|  7.75|0|40854.7   |    34.9        |  |A0p(Cr)         
7965  |V0557 Cas|ACV      |  5.55 |0|  5.64|0|40974.88  |     3.1848     |50|B9p(Si-Sr-Cr)   
11318 |V0559 Cas|EA       |  7.01 |0|  7.23|0|41357.560 |     1.58064    |12|B9V             
117447|V0566 Cas|ACYG     |  5.34 |0|  5.45|0|          |                |  |A3eqIa-0        
418   |V0567 Cas|ACV      |  5.71 |0|  5.81|0|40482.444 |     6.4322     |50|B9p(Hg-Mn)      
9481  |V0598 Cas|LB       |  7.38 |0|  7.54|0|          |                |  |M3-4III         
7192  |V0636 Cas|DCEPS    |  7.09 |0|  7.26|0|44001.355 |     8.377      |50|G0Ib            
113797|V0638 Cas|ACV      |  5.7  |1|  0.10|3|44115.24  |     5.36       |  |B9IIIp(He weak) 
274   |V0639 Cas|ACYG     |  6.19 |0|  6.28|0|          |                |  |                
518   |V0640 Cas|E:       |  5.96 |1|  0.06|0|          |                |  |                
114904|V0649 Cas|EA/DM    |  6.53 |1|  0.10|0|          |                |  |                
117430|V0650 Cas|ACV      |  6.41 |1|  0.02|0|          |                |  |                
336   |V0739 Cas|LB       |  7.62 |0|  7.70|1|          |                |  |                
940   |V0742 Cas|BE       |  7.11 |0|  7.17|1|          |                |  |                
1652  |V0743 Cas|SRB      |  6.81 |0|  6.91|1|          |                |  |                
1921  |V0746 Cas|LPB      |  5.54 |0|  5.56|1|          |                |  |                
2271  |V0747 Cas|LB:      |  6.89 |0|  7.16|1|          |                |  |                
2813  |V0751 Cas|LPB      |  7.88 |0|  7.91|1|          |                |  |                
2899  |V0752 Cas|LB       |  7.75 |0|  8.54|1|          |                |  |                
3171  |V0753 Cas|LB       |  7.16 |0|  7.26|1|          |                |  |                
3367  |V0755 Cas|EA/GS:   |  7.14 |0|  7.30|0|          |                |  |                
4918  |V0759 Cas|LB:      |  7.43 |0|  7.61|1|          |                |  |                
5161  |V0760 Cas|LPB      |  7.12 |0|  7.17|1|          |                |  |                
5688  |V0761 Cas|ACV:     |  6.38 |0|  6.41|1|          |                |  |                
5926  |V0762 Cas|BY:      |  5.92 |0|  6.02|1|          |                |  |                
6027  |V0764 Cas|BE       |  6.85 |0|  6.93|1|          |                |  |                
6287  |V0766 Cas|EA       |  7.10 |0|  7.51|1|          |                |  |                
7512  |V0769 Cas|LPB:     |  7.59 |0|  7.65|1|          |                |  |                
7755  |V0770 Cas|LB       |  7.45 |0|  8.13|1|          |                |  |                
7939  |V0772 Cas|ACV:     |  6.67 |0|  6.72|1|          |                |  |                
8115  |V0773 Cas|EA       |  6.21 |0|  6.30|1|          |                |  |                
8980  |V0777 Cas|BE       |  6.95 |0|  7.12|1|          |                |  |                
9494  |V0779 Cas|EA:      |  6.59 |0|  6.65|1|          |                |  |                
9635  |V0781 Cas|SRD      |  7.58 |0|  7.68|1|          |                |  |                
9997  |V0782 Cas|BE       |  7.66 |0|  7.74|1|          |                |  |                
10141 |V0784 Cas|DSCTC    |  6.70 |0|  6.76|1|          |                |  |                
10486 |V0787 Cas|BE       |  8.00 |0|  8.24|1|          |                |  |                
11894 |V0788 Cas|LPB      |  7.88 |0|  7.92|1|          |                |  |                
11978 |V0789 Cas|SRB      |  6.70 |0|  6.84|1|          |                |  |                
12178 |V0791 Cas|EB       |  7.78 |0|  7.94|1|          |                |  |                
13221 |V0793 Cas|EB       |  7.93 |0|  8.22|1|          |                |  |                
13276 |V0794 Cas|EA       |  7.88 |0|  8.10|1|          |                |  |                
13797 |V0797 Cas|LPB:     |  7.71 |0|  7.74|1|          |                |  |                
14049 |V0798 Cas|ACV      |  7.33 |0|  7.37|1|          |                |  |                
14526 |V0800 Cas|LB       |  7.05 |0|  7.22|1|          |                |  |                
14626 |V0801 Cas|BE       |  6.48 |0|  6.57|1|          |                |  |                
16319 |V0805 Cas|SRB      |  6.30 |0|  6.51|1|          |                |  |                
115141|V0809 Cas|LC       |  6.58 |0|  6.71|1|          |                |  |                
115368|V0813 Cas|BE       |  7.90 |0|  8.02|1|          |                |  |                
115952|V0814 Cas|LB       |  7.55 |0|  7.80|1|          |                |  |                
116948|V0816 Cas|LB       |  6.50 |0|  6.63|1|          |                |  |                
117514|V0818 Cas|BE       |  7.67 |0|  7.81|1|          |                |  |                
117830|V0819 Cas|ACYG:    |  7.01 |0|  7.09|1|          |                |  |                
181   |V0822 Cas|SRB      |  6.75 |0|  6.84|1|          |                |  |                
4907  |V0966 Cas|BY       |  7.67 |1|  0.02|0|          |    12.165      |  |G5V             
8362  |V0987 Cas|BY       |  5.63 |1|  0.05|0|          |    21.7        |  |K0V             
10531 |V0989 Cas|BY       |  7.13 |1|  0.03|0|          |     6.79       |  |K2V             
10618 |V0990 Cas|*        |  7.03 |1|  0.02|0|          |     7.48       |  |K4II            
5674  |V1012 Cas|GDOR     |  7.68 |1|  0.06|2|          |     0.5486     |  |F1V             
118077|V1022 Cas|EA       |  5.56 |0|  5.68|1|49040.829 |    12.1564     |04|F1/6V+F3V       
3179  |alf   Cas|CST:     |  2.20 |0|  2.27|0|          |                |  |K0IIIa          
746   |bet   Cas|DSCTC    |  2.25 |0|  2.31|0|38991.876 |     0.10430    |40|F2III-IV        
6686  |del   Cas|EA:      |  2.68 |0|  2.76|0|20161.    |   759.         |  |A5V             
3821  |eta   Cas|RS:      |  3.58 |0|  3.63|1|          |                |  |                
11569 |iot   Cas|ACV      |  4.45 |0|  4.53|0|37248.313 |     1.74050    |35|B9p(Cr-Sr)      
2599  |kap   Cas|ACYG     |  4.22 |0|  4.30|2|          |                |  |B1eaIa          
3504  |omi   Cas|GCAS     |  4.50 |0|  4.62|0|          |                |  |B2-5eIV         
3414  |pi.   Cas|ELL      |  5.00 |0|  5.02|1|          |                |  |                
117863|rho   Cas|SRD      |  4.1  |0|  6.2 |0|          |   320.         |  |F8pIa-K0pIa-0   
69754 |R     Cen|M        |  5.3  |0| 11.8 |0|41942.    |   546.2        |  |M4e-M8IIe       
66825 |T     Cen|SRA      |  5.5  |0|  9.0 |0|43242.    |    90.44       |47|K0:e-M4II:e     
61286 |U     Cen|M        |  7.0  |0| 14.0 |0|39941.    |   220.28       |47|M3II:e-M5IIe    
71116 |V     Cen|DCEP     |  6.43 |0|  7.21|0|40308.60  |     5.493839   |26|F5Ib/II-G0      
58107 |W     Cen|M        |  7.60 |0| 13.7 |0|41786.    |   201.57       |47|M3e-M8(III)e    
57642 |X     Cen|M        |  7.0  |0| 13.8 |0|41709.    |   315.1        |41|M5e-M6.5e       
69779 |RR    Cen|EW/KE:   |  7.27 |0|  7.68|0|24231.0981|     0.60569029 |  |A9/F0V          
66466 |RV    Cen|M        |  7.0  |0| 10.8 |0|40960.    |   446.0        |56|N3e             
66696 |XX    Cen|DCEP     |  7.30 |0|  8.31|0|40366.24  |    10.954348   |49|F6-G4(F7/8II)   
60502 |XZ    Cen|M        |  7.8  |0| 10.7 |0|30136.    |   290.7        |  |M5e             
67566 |V0381 Cen|CEP      |  7.32 |0|  8.01|0|36201.953 |     5.07878    |28|F6-G7(F8Ib/II)  
68178 |V0412 Cen|LB       |  7.1  |0|  9.6 |2|          |                |  |M3Iab/b-M7      
56176 |V0419 Cen|DCEPS    |  7.98 |0|  8.36|0|40760.28  |     5.50691    |42|F7II-K0         
65970 |V0659 Cen|DCEP     |  6.45 |0|  6.71|0|40348.77  |     5.62180    |43|F7Ib            
69491 |V0716 Cen|EB/KE    |  5.96 |0|  6.52|0|38524.4069|     1.490096   |  |B5V             
71492 |V0737 Cen|DCEP     |  7.5  |0|  8.0 |4|28656.350 |     7.06585    |39|G2Ib            
66666 |V0744 Cen|SRB      |  5.14 |0|  6.55|0|          |    90.         |  |M8III           
69256 |V0759 Cen|EW/KW    |  7.4  |0|  7.56|0|42196.0973|     0.39395129 |  |F9V             
70300 |V0761 Cen|SXARI    |  4.38 |0|  4.43|0|42807.75  |     8.8171     |  |B2V-B8IIIp(He-Si
56518 |V0763 Cen|SRB      |  5.55 |0|  5.80|0|          |    60.         |  |M3III           
66645 |V0765 Cen|LB:      |  6.28 |1|  0.08|0|          |                |  |M4              
67261 |V0766 Cen|SDOR:    |  6.17 |0|  7.50|0|          |                |  |G8Ia-0          
67861 |V0767 Cen|GCAS     |  5.86 |0|  6.26|0|          |                |  |B2IIIe          
72432 |V0768 Cen|SRB      |  5.93 |0|  6.15|0|          |                |  |M3              
55863 |V0771 Cen|SRC:     |  6.87 |1|  0.2 |0|          |                |  |M2Ib-II         
57057 |V0772 Cen|LC:      |  7.80 |0|  8.36|0|          |                |  |M2Ibep+B        
67809 |V0774 Cen|GCAS     |  7.63 |0|  7.72|0|          |                |  |B3Vne           
59229 |V0788 Cen|EA/D     |  5.74 |0|  5.93|0|41370.496 |     4.966377   |08|A2mA5-F2        
63820 |V0789 Cen|LB:      |  6.22 |1|  0.09|0|          |                |  |M3/4III         
69618 |V0795 Cen|GCAS     |  4.97 |0|  5.10|0|          |                |  |B4Vne           
67457 |V0806 Cen|SRB      |  4.16 |0|  4.26|0|          |    12.         |  |M5III           
56050 |V0808 Cen|ACYG     |  6.42 |0|  6.47|0|          |                |  |B2eaIa          
56201 |V0809 Cen|ACYG     |  6.31 |0|  6.36|0|          |                |  |A3eIa           
57175 |V0810 Cen|SRD      |  4.95 |0|  5.12|0|          |   130.         |  |F5-G0Ia-0+B1Iab 
54360 |V0815 Cen|ACV      |  5.14 |1|  0.03|0|          |     2.433      |  |A3p(Sr)         
56709 |V0816 Cen|DSCT:    |  7.996|0|  8.02|0|43400.0009|     0.00843060 |  |F8p             
59232 |V0817 Cen|GCAS     |  5.47 |0|  5.58|0|          |                |  |B3eaIV          
